,Country Name,Country Code,Year,% of Internet_usage,Population,World population,% of World population,Region Name,Sub-region Name,IncomeGroup,GDP per capita
2570,Liberia,LBR,2002,0.0327133,3094782,6280690978,0.0004927454655610983,Africa,Sub-Saharan Africa,Low income,299.536445539621
2571,Liberia,LBR,2003,0.0318689,3119532,6362582991,0.0004902933296764286,Africa,Sub-Saharan Africa,Low income,239.779556677091
2572,Liberia,LBR,2004,0.0310112,3156892,6445292478,0.0004897980984998831,Africa,Sub-Saharan Africa,Low income,284.140223992458
2573,Liberia,LBR,2005,0.00028928,3301015,6528083729,0.0005056637042407641,Africa,Sub-Saharan Africa,Low income,287.487333441381
2574,Liberia,LBR,2006,0.00028928,3490787,6611938226,0.0005279521496848298,Africa,Sub-Saharan Africa,Low income,320.55808618515
2575,Liberia,LBR,2007,0.551377,3669050,6696177273,0.0005479320290390406,Africa,Sub-Saharan Africa,Low income,374.211308104278
2576,Liberia,LBR,2008,0.53,3821003,6781922266,0.0005634100259679975,Africa,Sub-Saharan Africa,Low income,451.713856283285
2577,Liberia,LBR,2009,2.0,3943028,6867731466,0.0005741383482334311,Africa,Sub-Saharan Africa,Low income,448.386367025545
2578,Liberia,LBR,2010,2.3,4058890,6952093392,0.0005838370935394362,Africa,Sub-Saharan Africa,Low income,492.252808033724
2579,Liberia,LBR,2011,2.5,4221178,7037468539,0.0005998148306606589,Africa,Sub-Saharan Africa,Low income,568.087865520004
2580,Liberia,LBR,2012,2.6,4373043,7126885659,0.0006135980299442039,Africa,Sub-Saharan Africa,Low income,638.368751462083
2581,Liberia,LBR,2013,3.2,4470239,7216181695,0.0006194742855625949,Africa,Sub-Saharan Africa,Low income,710.744570927863
2582,Liberia,LBR,2014,5.41,4564293,7304606193,0.0006248513443988205,Africa,Sub-Saharan Africa,Low income,706.714490064507
2583,Liberia,LBR,2015,10.0,4659431,7391971924,0.0006303366744226827,Africa,Sub-Saharan Africa,Low income,692.590082351257
2584,Liberia,LBR,2016,15.7,4755608,7478852539,0.0006358740161275963,Africa,Sub-Saharan Africa,Low income,714.613063145659
2585,Liberia,LBR,2017,16.3,4848925,7564278153,0.0006410294415306385,Africa,Sub-Saharan Africa,Low income,699.269095727404
2586,Liberia,LBR,2018,18.9,4944726,7646523404,0.0006466632924203628,Africa,Sub-Saharan Africa,Low income,692.203127129794
2587,Liberia,LBR,2019,23.4826,5043721,7726797600,0.0006527569714004156,Africa,Sub-Saharan Africa,Low income,658.164180770507
2588,Liberia,LBR,2020,27.4519,5149463,7805953886,0.0006596840149460242,Africa,Sub-Saharan Africa,Low income,616.787867006715
2589,Liberia,LBR,2021,27.8136,5259323,7871000477,0.0006681898972523719,Africa,Sub-Saharan Africa,Low income,667.96610514319
2590,Liberia,LBR,2022,30.1275,5373294,7940003773,0.0006767369580190753,Africa,Sub-Saharan Africa,Low income,744.617175237387
2591,Liberia,LBR,2023,40.10129519869789,5493031,8011623532,0.0006856326908097659,Africa,Sub-Saharan Africa,Low income,771.887142089677
2592,Libya,LBY,2000,0.187043,5305021,6115617907,0.000867454618760243,Africa,Northern Africa,Upper middle income,7214.10040377084
2593,Libya,LBY,2001,0.366533,5403639,6198523633,0.0008717622646837781,Africa,Northern Africa,Upper middle income,6312.80030498965
2594,Libya,LBY,2002,2.24442,5508410,6280690978,0.0008770388511860963,Africa,Northern Africa,Upper middle income,3718.29434696755
2595,Libya,LBY,2003,2.81452,5619398,6362582991,0.0008831944523079306,Africa,Northern Africa,Upper middle income,4674.09943200321
2596,Libya,LBY,2004,3.53284,5736693,6445292478,0.0008900593758283749,Africa,Northern Africa,Upper middle income,5773.76333234281
2597,Libya,LBY,2005,3.91779,5858798,6528083729,0.0008974759275793597,Africa,Northern Africa,Upper middle income,8079.24957329001
2598,Libya,LBY,2006,4.30105,5980211,6611938226,0.000904456574697587,Africa,Northern Africa,Upper middle income,10048.8480434289
2599,Libya,LBY,2007,4.722,6104380,6696177273,0.0009116216239695123,Africa,Northern Africa,Upper middle income,11144.9448413435
2600,Libya,LBY,2008,9.0,6235430,6781922266,0.0009194192671980708,Africa,Northern Africa,Upper middle income,13906.1407818125
2601,Libya,LBY,2009,10.8,6366686,6867731466,0.0009270435268937756,Africa,Northern Africa,Upper middle income,9551.05403869755
2602,Libya,LBY,2010,14.0,6497839,6952093392,0.0009346593369239365,Africa,Northern Africa,Upper middle income,11600.9068649472
2603,Libya,LBY,2011,14.0,6343203,7037468539,0.0009013472621365846,Africa,Northern Africa,Upper middle income,7593.8391525702
2604,Libya,LBY,2012,15.2,6179328,7126885659,0.0008670446385226621,Africa,Northern Africa,Upper middle income,14975.8902795144
2605,Libya,LBY,2013,16.5,6304628,7216181695,0.000873679220739189,Africa,Northern Africa,Upper middle income,11951.7134126011
2606,Libya,LBY,2014,17.76,6427252,7304606193,0.0008798902815813989,Africa,Northern Africa,Upper middle income,8926.42074591474
2607,Libya,LBY,2015,50.42171865718224,6531819,7391971924,0.0008836368789216738,Africa,Northern Africa,Upper middle income,7458.48917756374
2608,Libya,LBY,2016,53.285726419916244,6632126,7478852539,0.0008867838970504403,Africa,Northern Africa,Upper middle income,7525.80299308216
2609,Libya,LBY,2017,56.14967993804071,6738770,7564278153,0.0008908675571809053,Africa,Northern Africa,Upper middle income,9965.83236729757
2610,Libya,LBY,2018,59.01360228926866,6849055,7646523404,0.0008957083681215396,Africa,Northern Africa,Upper middle income,11196.5854810844
2611,Libya,LBY,2019,61.877595748271794,6951033,7726797600,0.0008996007608637244,Africa,Northern Africa,Upper middle income,9963.19489084483
2612,Libya,LBY,2020,87.5754,7045399,7805953886,0.0009025673355098783,Africa,Northern Africa,Upper middle income,6650.33810585348
2613,Libya,LBY,2021,84.3378,7135175,7871000477,0.0009065143650860943,Africa,Northern Africa,Upper middle income,4935.82787349801
2614,Libya,LBY,2022,88.4281,7223805,7940003773,0.0009097986860616571,Africa,Northern Africa,Upper middle income,5986.63694851258
2615,Libya,LBY,2023,73.33402571151541,7305659,8011623532,0.0009118824631262017,Africa,Northern Africa,Upper middle income,6172.81246940233
2616,Liechtenstein,LIE,2000,36.5152,32645,6115617907,5.337972465976691e-06,Europe,Western Europe,High income,76087.911114202
2617,Liechtenstein,LIE,2001,45.1169,33194,6198523633,5.355146155010231e-06,Europe,Western Europe,High income,75067.8001680043
2618,Liechtenstein,LIE,2002,59.4707,33694,6280690978,5.364696355548031e-06,Europe,Western Europe,High income,79795.1785891101
2619,Liechtenstein,LIE,2003,58.8097,34079,6362582991,5.35615803333417e-06,Europe,Western Europe,High income,90108.3673647008
2620,Liechtenstein,LIE,2004,64.0074,34447,6445292478,5.34452084487701e-06,Europe,Western Europe,High income,100280.831356705
2621,Liechtenstein,LIE,2005,63.3714,34753,6528083729,5.32361431665087e-06,Europe,Western Europe,High income,105295.057027611
2622,Liechtenstein,LIE,2006,64.2142,35037,6611938226,5.299051322382999e-06,Europe,Western Europe,High income,114167.939211301
2623,Liechtenstein,LIE,2007,65.0802,35262,6696177273,5.265989618014105e-06,Europe,Western Europe,High income,130492.595349517
2624,Liechtenstein,LIE,2008,70.0,35473,6781922266,5.230522941532046e-06,Europe,Western Europe,High income,143249.227302093
2625,Liechtenstein,LIE,2009,75.0,35742,6867731466,5.204338605396486e-06,Europe,Western Europe,High income,126024.714567466
2626,Liechtenstein,LIE,2010,80.0,36022,6952093392,5.181460887946599e-06,Europe,Western Europe,High income,141089.812849014
2627,Liechtenstein,LIE,2011,85.0,36312,7037468539,5.1598099229527515e-06,Europe,Western Europe,High income,158066.369379163
2628,Liechtenstein,LIE,2012,89.4077,36657,7126885659,5.143480863020255e-06,Europe,Western Europe,High income,148842.035144342
2629,Liechtenstein,LIE,2013,93.8,36984,7216181695,5.125148113388794e-06,Europe,Western Europe,High income,172823.607794648
2630,Liechtenstein,LIE,2014,95.21,37248,7304606193,5.099248202551253e-06,Europe,Western Europe,High income,178735.153020908
2631,Liechtenstein,LIE,2015,96.6412,37494,7391971924,5.072259524994376e-06,Europe,Western Europe,High income,167187.15730982
2632,Liechtenstein,LIE,2016,98.0939,37716,7478852539,5.043019608064504e-06,Europe,Western Europe,High income,165375.491396259
2633,Liechtenstein,LIE,2017,99.5466,37962,7564278153,5.01858858600331e-06,Europe,Western Europe,High income,170547.092298954
2634,Liechtenstein,LIE,2018,95.58447103829445,38246,7646523404,5.001750204543021e-06,Europe,Western Europe,High income,174988.775083446
2635,Liechtenstein,LIE,2019,93.1461,38563,7726797600,4.990812752750247e-06,Europe,Western Europe,High income,166907.839305016
2636,Liechtenstein,LIE,2020,94.3499,38901,7805953886,4.983503690659645e-06,Europe,Western Europe,High income,164671.093553454
2637,Liechtenstein,LIE,2021,95.5694,39182,7871000477,4.978020280203828e-06,Europe,Western Europe,High income,196783.729414593
2638,Liechtenstein,LIE,2022,96.8046,39493,7940003773,4.973927107477711e-06,Europe,Western Europe,High income,186400.23376784
2639,Liechtenstein,LIE,2023,100.0,39850,8011623532,4.974023035509752e-06,Europe,Western Europe,High income,
2640,Lithuania,LTU,2000,6.42707,3499536,6115617907,0.0005722293402265035,Europe,Northern Europe,High income,3300.63634928559
2641,Lithuania,LTU,2001,7.17936,3470818,6198523633,0.000559942690469371,Europe,Northern Europe,High income,3532.52787363242
2642,Lithuania,LTU,2002,17.69,3443067,6280690978,0.0005481987590315099,Europe,Northern Europe,High income,4148.13091485015
2643,Lithuania,LTU,2003,25.91,3415213,6362582991,0.0005367651793038907,Europe,Northern Europe,High income,5507.47434187652
2644,Lithuania,LTU,2004,31.23,3377075,6445292478,0.0005239599306822954,Europe,Northern Europe,High income,6734.57487061946
2645,Lithuania,LTU,2005,36.22,3322528,6528083729,0.0005089591582963595,Europe,Northern Europe,High income,7857.03148786492
2646,Lithuania,LTU,2006,43.9,3269909,6611938226,0.0004945462114485279,Europe,Northern Europe,High income,9210.10118229413
2647,Lithuania,LTU,2007,49.9,3231294,6696177273,0.0004825580130665098,Europe,Northern Europe,High income,12295.1212779366
2648,Lithuania,LTU,2008,55.22,3198231,6781922266,0.00047158178383049015,Europe,Northern Europe,High income,14955.5345462921
2649,Lithuania,LTU,2009,59.76,3162916,6867731466,0.00046054741884690926,Europe,Northern Europe,High income,11854.3711053096
2650,Lithuania,LTU,2010,62.12,3097282,6952093392,0.0004455178930081899,Europe,Northern Europe,High income,11829.122609457
2651,Lithuania,LTU,2011,63.64,3028115,7037468539,0.0004302846944492749,Europe,Northern Europe,High income,14261.8433787325
2652,Lithuania,LTU,2012,67.23,2987773,7126885659,0.0004192256117125956,Europe,Northern Europe,High income,14294.7178607152
2653,Lithuania,LTU,2013,68.4529,2957689,7216181695,0.0004098689757284444,Europe,Northern Europe,High income,15655.3513307327
2654,Lithuania,LTU,2014,72.1335,2932367,7304606193,0.0004014408063243828,Europe,Northern Europe,High income,16473.5678231709
2655,Lithuania,LTU,2015,71.3781,2904910,7391971924,0.0003929817415253484,Europe,Northern Europe,High income,14300.2553666736
2656,Lithuania,LTU,2016,74.3766,2868231,7478852539,0.0003835121745004364,Europe,Northern Europe,High income,14981.6208126311
2657,Lithuania,LTU,2017,77.6153,2828403,7564278153,0.0003739157845323618,Europe,Northern Europe,High income,16884.7100319318
2658,Lithuania,LTU,2018,79.7226,2801543,7646523404,0.00036638127577488024,Europe,Northern Europe,High income,19368.5391045353
2659,Lithuania,LTU,2019,81.5819,2794137,7726797600,0.00036161643473099387,Europe,Northern Europe,High income,19727.7607453736
2660,Lithuania,LTU,2020,83.0555,2794885,7805953886,0.0003580452870740928,Europe,Northern Europe,High income,20541.824988603
2661,Lithuania,LTU,2021,86.9305,2800839,7871000477,0.000355842819243168,Europe,Northern Europe,High income,23934.728489916
2662,Lithuania,LTU,2022,87.7242,2831639,7940003773,0.00035662942751097857,Europe,Northern Europe,High income,25085.784063499
2663,Lithuania,LTU,2023,88.5029,2871585,8011623532,0.00035842735102695786,Europe,Northern Europe,High income,27786.0057829276
2664,Luxembourg,LUX,2000,22.8873,436300,6115617907,7.134193251357422e-05,Europe,Western Europe,High income,48659.5988753233
2665,Luxembourg,LUX,2001,36.1634,441525,6198523633,7.123067138913334e-05,Europe,Western Europe,High income,48440.1420151355
2666,Luxembourg,LUX,2002,39.84,446175,6280690978,7.103915820136056e-05,Europe,Western Europe,High income,53005.7339209179
2667,Luxembourg,LUX,2003,54.55,451630,6362582991,7.098217825038032e-05,Europe,Western Europe,High income,65689.3214536911
2668,Luxembourg,LUX,2004,65.88,458095,6445292478,7.10743541218084e-05,Europe,Western Europe,High income,76544.9170868473
2669,Luxembourg,LUX,2005,70.0,465158,6528083729,7.12549071534741e-05,Europe,Western Europe,High income,80988.1376230858
2670,Luxembourg,LUX,2006,72.51,472637,6611938226,7.14823677785522e-05,Europe,Western Europe,High income,90788.8004876145
2671,Luxembourg,LUX,2007,78.92,479993,6696177273,7.168164468037673e-05,Europe,Western Europe,High income,107475.320297978
2672,Luxembourg,LUX,2008,82.23,488650,6781922266,7.205184324358342e-05,Europe,Western Europe,High income,120422.137934157
2673,Luxembourg,LUX,2009,87.31,497783,6867731466,7.248143036232104e-05,Europe,Western Europe,High income,109419.746953106
2674,Luxembourg,LUX,2010,90.62,506953,6952093392,7.292091337313842e-05,Europe,Western Europe,High income,110885.991378721
2675,Luxembourg,LUX,2011,90.0299,518347,7037468539,7.365532039361065e-05,Europe,Western Europe,High income,119025.057203467
2676,Luxembourg,LUX,2012,91.9499,530946,7126885659,7.449902038620598e-05,Europe,Western Europe,High income,112584.676270958
2677,Luxembourg,LUX,2013,93.7765,543360,7216181695,7.529743886250636e-05,Europe,Western Europe,High income,120000.140729859
2678,Luxembourg,LUX,2014,94.6702,556319,7304606193,7.616002633148384e-05,Europe,Western Europe,High income,123678.702143275
2679,Luxembourg,LUX,2015,96.3767,569604,7391971924,7.70571108570677e-05,Europe,Western Europe,High income,105462.012584423
2680,Luxembourg,LUX,2016,98.1367,582014,7478852539,7.782129637734792e-05,Europe,Western Europe,High income,106899.293549552
2681,Luxembourg,LUX,2017,97.363,596336,7564278153,7.883581062701834e-05,Europe,Western Europe,High income,110193.213797228
2682,Luxembourg,LUX,2018,97.0613,607950,7646523404,7.95067206205075e-05,Europe,Western Europe,High income,116786.511654677
2683,Luxembourg,LUX,2019,97.1206,620001,7726797600,8.024035727297943e-05,Europe,Western Europe,High income,112726.439672814
2684,Luxembourg,LUX,2020,98.4596,630419,7805953886,8.076130210436654e-05,Europe,Western Europe,High income,116905.370396853
2685,Luxembourg,LUX,2021,98.6609,640064,7871000477,8.131926835353945e-05,Europe,Western Europe,High income,133711.794435985
2686,Luxembourg,LUX,2022,98.242,653103,7940003773,8.22547468076625e-05,Europe,Western Europe,High income,125006.021815486
2687,Luxembourg,LUX,2023,99.3479,666430,8011623532,8.318289012684477e-05,Europe,Western Europe,High income,128678.189942826
2688,"Macao SAR, China",MAC,2000,13.6086,430600,6115617907,7.040989259762791e-05,Asia,Eastern Asia,High income,15731.9868750281
2689,"Macao SAR, China",MAC,2001,22.5212,433900,6198523633,7.000053975594805e-05,Asia,Eastern Asia,High income,15810.7227666562
2690,"Macao SAR, China",MAC,2002,25.1719,438400,6280690978,6.98012370829304e-05,Asia,Eastern Asia,High income,16814.9926424134
2691,"Macao SAR, China",MAC,2003,25.7421,443600,6362582991,6.972011219774752e-05,Asia,Eastern Asia,High income,18589.8998330534
2692,"Macao SAR, China",MAC,2004,31.4841,454700,6445292478,7.054761309157768e-05,Asia,Eastern Asia,High income,23407.1993692194
2693,"Macao SAR, China",MAC,2005,34.8629,473500,6528083729,7.253277066538679e-05,Asia,Eastern Asia,High income,25681.2167315221
2694,"Macao SAR, China",MAC,2006,46.4,498900,6611938226,7.545442545699913e-05,Asia,Eastern Asia,High income,29813.7877167933
2695,"Macao SAR, China",MAC,2007,47.327,520900,6696177273,7.779065260120093e-05,Asia,Eastern Asia,High income,35400.2334659409
2696,"Macao SAR, China",MAC,2008,49.24,540700,6781922266,7.972665842997145e-05,Asia,Eastern Asia,High income,38888.5118044503
2697,"Macao SAR, China",MAC,2009,54.0,535000,6867731466,7.790054148864416e-05,Asia,Eastern Asia,High income,40351.0035623363
2698,"Macao SAR, China",MAC,2010,55.198,537000,6952093392,7.724292090465058e-05,Asia,Eastern Asia,High income,52591.8035225196
2699,"Macao SAR, China",MAC,2011,60.2037,549600,7037468539,7.809626387020357e-05,Asia,Eastern Asia,High income,67041.2823092952
2700,"Macao SAR, China",MAC,2012,61.31,567900,7126885659,7.968417443078274e-05,Asia,Eastern Asia,High income,76051.6312325843
2701,"Macao SAR, China",MAC,2013,65.8,591900,7216181695,8.202398789516621e-05,Asia,Eastern Asia,High income,87069.767003344
2702,"Macao SAR, China",MAC,2014,69.7809,621700,7304606193,8.511067997009541e-05,Asia,Eastern Asia,High income,88310.8119567344
2703,"Macao SAR, China",MAC,2015,77.6001,642900,7391971924,8.697273293377298e-05,Asia,Eastern Asia,High income,70070.2918001631
2704,"Macao SAR, China",MAC,2016,81.643,652500,7478852539,8.724600419615252e-05,Asia,Eastern Asia,High income,69074.0363049212
2705,"Macao SAR, China",MAC,2017,83.1741,648400,7564278153,8.571868813983843e-05,Asia,Eastern Asia,High income,77704.9215312666
2706,"Macao SAR, China",MAC,2018,83.7941,658900,7646523404,8.616987945859428e-05,Asia,Eastern Asia,High income,83761.8171798142
2707,"Macao SAR, China",MAC,2019,86.4679,672000,7726797600,8.697005341514316e-05,Asia,Eastern Asia,High income,81967.699172769
2708,"Macao SAR, China",MAC,2020,87.4623,685400,7805953886,8.780477184591966e-05,Asia,Eastern Asia,High income,36976.2561071429
2709,"Macao SAR, China",MAC,2021,88.4681,682500,7871000477,8.671070494714696e-05,Asia,Eastern Asia,High income,45376.314586156
2710,"Macao SAR, China",MAC,2022,89.7864,677300,7940003773,8.530222646784628e-05,Asia,Eastern Asia,High income,36909.9564090312
2711,"Macao SAR, China",MAC,2023,100.0,678800,8011623532,8.472689677550864e-05,Asia,Eastern Asia,High income,67476.5290813306
2712,Madagascar,MDG,2000,0.196395,16516338,6115617907,0.0027006818037299597,Africa,Sub-Saharan Africa,Low income,280.282905559649
2713,Madagascar,MDG,2001,0.222512,17032939,6198523633,0.002747902566559433,Africa,Sub-Saharan Africa,Low income,319.283278235657
2714,Madagascar,MDG,2002,0.33972,17549913,6280690978,0.002794264685442067,Africa,Sub-Saharan Africa,Low income,304.941777398445
2715,Madagascar,MDG,2003,0.423252,18071854,6362582991,0.002840332931698179,Africa,Sub-Saharan Africa,Low income,352.620095849925
2716,Madagascar,MDG,2004,0.525354,18606608,6445292478,0.0028868523908745416,Africa,Sub-Saharan Africa,Low income,272.20074858856
2717,Madagascar,MDG,2005,0.567722,19159707,6528083729,0.0029349664917571404,Africa,Sub-Saharan Africa,Low income,305.812074924388
2718,Madagascar,MDG,2006,0.607552,19730909,6611938226,0.0029841338992570316,Africa,Sub-Saharan Africa,Low income,324.146874882604
2719,Madagascar,MDG,2007,0.65,20318583,6696177273,0.003034355598966533,Africa,Sub-Saharan Africa,Low income,419.548001431865
2720,Madagascar,MDG,2008,1.65,20923840,6781922266,0.003085237367714766,Africa,Sub-Saharan Africa,Low income,512.579800058444
2721,Madagascar,MDG,2009,1.63,21547280,6867731466,0.003137466877770902,Africa,Sub-Saharan Africa,Low income,446.315238370592
2722,Madagascar,MDG,2010,1.7,22183340,6952093392,0.0031908863631675446,Africa,Sub-Saharan Africa,Low income,450.009391645726
2723,Madagascar,MDG,2011,1.9,22822300,7037468539,0.0032429700926582005,Africa,Sub-Saharan Africa,Low income,506.163691559309
2724,Madagascar,MDG,2012,2.3,23462438,7126885659,0.0032921024866410025,Africa,Sub-Saharan Africa,Low income,493.511162904211
2725,Madagascar,MDG,2013,3.0,24109290,7216181695,0.003341003735632796,Africa,Sub-Saharan Africa,Low income,515.301589361832
2726,Madagascar,MDG,2014,3.7,24764348,7304606193,0.0033902372483449773,Africa,Sub-Saharan Africa,Low income,505.684922503435
2727,Madagascar,MDG,2015,4.17397,25426702,7391971924,0.003439772534504015,Africa,Sub-Saharan Africa,Low income,445.320069480568
2728,Madagascar,MDG,2016,4.71366,26099952,7478852539,0.003489833749749241,Africa,Sub-Saharan Africa,Low income,453.970714522463
2729,Madagascar,MDG,2017,6.4,26788375,7564278153,0.003541431774210432,Africa,Sub-Saharan Africa,Low income,491.866848718929
2730,Madagascar,MDG,2018,8.7,27494926,7646523404,0.0035957420839929726,Africa,Sub-Saharan Africa,Low income,500.45718552916
2731,Madagascar,MDG,2019,11.8314,28219554,7726797600,0.0036521668433504716,Africa,Sub-Saharan Africa,Low income,499.818837622534
2732,Madagascar,MDG,2020,15.8196,28953556,7805953886,0.0037091630853633767,Africa,Sub-Saharan Africa,Low income,450.771615201509
2733,Madagascar,MDG,2021,18.1313,29691083,7871000477,0.0037722120697058622,Africa,Sub-Saharan Africa,Low income,490.206238571448
2734,Madagascar,MDG,2022,20.5777,30437261,7940003773,0.0038334063648057665,Africa,Sub-Saharan Africa,Low income,497.242514792961
2735,Madagascar,MDG,2023,39.88127881420358,31195932,8011623532,0.0038938339870061684,Africa,Sub-Saharan Africa,Low income,506.159368687808
2736,Malawi,MWI,2000,0.126781,11315942,6115617907,0.0018503350229005732,Africa,Sub-Saharan Africa,Low income,224.22415918428
2737,Malawi,MWI,2001,0.164021,11593058,6198523633,0.0018702934257248478,Africa,Sub-Saharan Africa,Low income,215.474524898357
2738,Malawi,MWI,2002,0.215095,11880440,6280690978,0.0018915816813173578,Africa,Sub-Saharan Africa,Low income,428.210439838398
2739,Malawi,MWI,2003,0.278815,12181574,6362582991,0.0019145642606518576,Africa,Sub-Saharan Africa,Low income,383.348596852642
2740,Malawi,MWI,2004,0.347505,12500737,6445292478,0.0019395143110524952,Africa,Sub-Saharan Africa,Low income,404.674248445428
2741,Malawi,MWI,2005,0.384489,12840031,6528083729,0.0019668912858700253,Africa,Sub-Saharan Africa,Low income,414.361121984475
2742,Malawi,MWI,2006,0.425137,13198701,6611938226,0.001996192424802004,Africa,Sub-Saharan Africa,Low income,440.822149023873
2743,Malawi,MWI,2007,0.965865,13576343,6696177273,0.00202747664025292,Africa,Sub-Saharan Africa,Low income,475.180261659331
2744,Malawi,MWI,2008,0.7,13976417,6781922266,0.002060834148758732,Africa,Sub-Saharan Africa,Low income,554.048820396119
2745,Malawi,MWI,2009,1.07,14395788,6867731466,0.002096148935244347,Africa,Sub-Saharan Africa,Low income,625.869729869625
2746,Malawi,MWI,2010,2.26,14826463,6952093392,0.002132661655129848,Africa,Sub-Saharan Africa,Low income,683.124694716799
2747,Malawi,MWI,2011,3.33,15265022,7037468539,0.0021691069616020064,Africa,Sub-Saharan Africa,Low income,763.061000394572
2748,Malawi,MWI,2012,4.3506,15709577,7126885659,0.0022042695437608957,Africa,Sub-Saharan Africa,Low income,558.46208832772
2749,Malawi,MWI,2013,5.05,16161816,7216181695,0.002239663118682047,Africa,Sub-Saharan Africa,Low income,496.947368267313
2750,Malawi,MWI,2014,5.83,16621538,7304606193,0.002275487214619237,Africa,Sub-Saharan Africa,Low income,529.5133440206
2751,Malawi,MWI,2015,6.0,17085587,7391971924,0.002311370656661601,Africa,Sub-Saharan Africa,Low income,539.605363240686
2752,Malawi,MWI,2016,6.3,17557739,7478852539,0.002347651448994561,Africa,Sub-Saharan Africa,Low income,450.506105510719
2753,Malawi,MWI,2017,7.0,18039715,7564278153,0.0023848561138441783,Africa,Sub-Saharan Africa,Low income,495.769683367165
2754,Malawi,MWI,2018,8.0,18528081,7646523404,0.002423072554817227,Africa,Sub-Saharan Africa,Low income,533.203173686705
2755,Malawi,MWI,2019,14.6,19025752,7726797600,0.0024623075412250994,Africa,Sub-Saharan Africa,Low income,580.889816066776
2756,Malawi,MWI,2020,22.2466,19533888,7805953886,0.002502434460320613,Africa,Sub-Saharan Africa,Low income,602.507478176106
2757,Malawi,MWI,2021,26.9325,20047258,7871000477,0.002546977103937482,Africa,Sub-Saharan Africa,Low income,617.447520802454
2758,Malawi,MWI,2022,27.6609,20568728,7940003773,0.002590518668258572,Africa,Sub-Saharan Africa,Low income,604.269751184515
2759,Malawi,MWI,2023,18.0,21104482,8011623532,0.0026342328637515913,Africa,Sub-Saharan Africa,Low income,602.343619809252
2760,Malaysia,MYS,2000,21.3847,22967816,6115617907,0.0037556002270368784,Asia,South-eastern Asia,Upper middle income,4083.52874483605
2761,Malaysia,MYS,2001,26.696,23526538,6198523633,0.0037955067033621165,Asia,South-eastern Asia,Upper middle income,3943.79943910239
2762,Malaysia,MYS,2002,32.3382,24102477,6280690978,0.0038375518051160518,Asia,South-eastern Asia,Upper middle income,4184.03163773539
2763,Malaysia,MYS,2003,34.9712,24679602,6362582991,0.0038788652399363256,Asia,South-eastern Asia,Upper middle income,4465.32194567208
2764,Malaysia,MYS,2004,42.2523,25256772,6445292478,0.003918638616666357,Asia,South-eastern Asia,Upper middle income,4939.24851854427
2765,Malaysia,MYS,2005,48.6292,25836071,6528083729,0.00395768070271943,Asia,South-eastern Asia,Upper middle income,5555.58179951206
2766,Malaysia,MYS,2006,51.638,26417909,6611938226,0.003995486360734188,Asia,South-eastern Asia,Upper middle income,6158.40785533236
2767,Malaysia,MYS,2007,55.7,26998389,6696177273,0.004031910730449385,Asia,South-eastern Asia,Upper middle income,7168.93031942508
2768,Malaysia,MYS,2008,55.8,27570059,6781922266,0.00406522780985234,Asia,South-eastern Asia,Upper middle income,8371.82156086005
2769,Malaysia,MYS,2009,55.9,28124778,6867731466,0.004095206421397956,Asia,South-eastern Asia,Upper middle income,7191.43287234626
2770,Malaysia,MYS,2010,56.3,28655776,6952093392,0.00412189169279215,Asia,South-eastern Asia,Upper middle income,8899.34505544675
2771,Malaysia,MYS,2011,61.0,29162039,7037468539,0.004143825132345647,Asia,South-eastern Asia,Upper middle income,10217.1068585031
2772,Malaysia,MYS,2012,65.8,29662831,7126885659,0.00416210283415184,Asia,South-eastern Asia,Upper middle income,10600.5744240026
2773,Malaysia,MYS,2013,57.0575,30174265,7216181695,0.004181472456674332,Asia,South-eastern Asia,Upper middle income,10713.6407638899
2774,Malaysia,MYS,2014,63.6654,30696137,7304606193,0.004202298685097643,Asia,South-eastern Asia,Upper middle income,11013.3107334403
2775,Malaysia,MYS,2015,71.0641,31232798,7391971924,0.004225232227762449,Asia,South-eastern Asia,Upper middle income,9648.6797937523
2776,Malaysia,MYS,2016,78.7883,31789685,7478852539,0.0042506099477461565,Asia,South-eastern Asia,Upper middle income,9476.53409809923
2777,Malaysia,MYS,2017,80.1405,32355644,7564278153,0.004277426523133304,Asia,South-eastern Asia,Upper middle income,9862.54806612235
2778,Malaysia,MYS,2018,81.201,32910967,7646523404,0.004304043192071292,Asia,South-eastern Asia,Upper middle income,10901.8019954421
2779,Malaysia,MYS,2019,84.1871,33440596,7726797600,0.004327872649336641,Asia,South-eastern Asia,Upper middle income,10920.191763972
2780,Malaysia,MYS,2020,89.555,33889558,7805953886,0.004341501179091132,Asia,South-eastern Asia,Upper middle income,9957.52626697613
2781,Malaysia,MYS,2021,96.7514,34282399,7871000477,0.004355532578123614,Asia,South-eastern Asia,Upper middle income,10903.1116425938
2782,Malaysia,MYS,2022,97.3986,34695493,7940003773,0.004369707369407317,Asia,South-eastern Asia,Upper middle income,11748.0919307944
2783,Malaysia,MYS,2023,97.6927,35126298,8011623532,0.004384416948661985,Asia,South-eastern Asia,Upper middle income,11379.0861000632
2784,Maldives,MDV,2000,2.20387,282019,6115617907,4.6114555272852823e-05,Asia,Southern Asia,Upper middle income,2213.81235053178
2785,Maldives,MDV,2001,3.61729,286767,6198523633,4.626375843326562e-05,Asia,Southern Asia,Upper middle income,3033.93234507036
